id,name,username,age,dob,email,phone,library,favorites,payment_method,country,total_hrs_played,avg_rating_given
f034b4b6-051f-4ac6-b,Delfino Nonis,delfinononis27,22,2002-07-19,delfinononis27@icloud.com,0125104060,"909,219,269,619,391,192,285,140",391,Debit Card,Italy,869.12,79.9
2b6d4e67-7858-4b39-8,Dolores Navarro Padilla,doloresnavarropadilla492,21,2003-05-27,doloresnavarropadilla492@outlook.com,+34807095744,"520,53,741,774,62,623,858",520,Epic Wallet,Spain,185.8,72.1
d6fde291-819b-4753-9,渡辺 直樹,渡辺直樹923,26,1998-07-22,渡辺直樹923@icloud.com,09089097014,"318,559,532,281,561,650,232","232,532",Bank Transfer,Japan,68.13,86.9
84a29323-3544-4947-9,Pauline-Éléonore Mercier,pauline-éléonoremercier135,22,2002-04-08,pauline-éléonoremercier135@yahoo.com,0771346297,"361,214,480,689,215,801,682","215,682",Epic Wallet,France,623.84,81.6
4985309c-8f3a-4dae-b,Oriana Gargallo Ordóñez,orianagargalloordóñez219,20,2004-08-08,orianagargalloordóñez219@hotmail.com,+34974563434,"180,725,896,500","500,180",PayPal,Spain,155.55,67.3
81b7d76f-3a4e-4351-a,Ernestine Trommler B.A.,ernestinetrommlerb.a.946,50,1974-08-19,ernestinetrommlerb.a.946@gmail.com,(06770)20582,"705,905,301,685,683,386",386,PayPal,Germany,121.28,73.7
1bebaf48-8870-46c4-9,Cathy Levine,cathylevine828,15,2008-12-07,cathylevine828@gmail.com,561.324.3252,"231,494,84,139,265,165,722,850,334,14","84,165",PayPal,Canada,812.48,60.3
d3c33b94-241a-4af9-a,김민재,김민재23,25,1999-11-24,김민재23@icloud.com,0319833446,"598,154,47,315,366","315,366",Apple Pay,South Korea,553.43,82.8
04084006-6733-47c0-b,Bhavini Bahl,bhavinibahl636,22,2002-05-01,bhavinibahl636@gmail.com,+919709344844,"457,164,848,294,775,696,527",527,PayPal,India,508.18,75.8
e43f68e6-6e8f-4021-b,Urmi Prabhu,urmiprabhu869,18,2005-12-20,urmiprabhu869@hotmail.com,04474957097,228,228,PayPal,India,198.4,59.4
d544b60a-424f-49e3-8,Anna Augustsson,annaaugustsson330,21,2003-06-28,annaaugustsson330@hotmail.com,0974524742,"373,20,617,164,153,446,294,711,326,672","711,153,294",Credit Card,Sweden,802.25,69.1
945750e2-ca4b-491b-b,Samarth Iyer,samarthiyer33,20,2004-08-15,samarthiyer33@hotmail.com,3300662618,575,575,Credit Card,India,964.91,95.6
2c46c072-f46d-4da4-b,Wesley Jackson,wesleyjackson832,21,2003-02-01,wesleyjackson832@gmail.com,0413.638.039,"737,373,497,742,532,163,731,623",742,PayPal,Australia,521.92,54.4
cab225e7-6f27-4b67-9,Enzo Peixoto,enzopeixoto489,37,1987-01-22,enzopeixoto489@yahoo.com,7156655402,446,446,Google Pay,Brazil,848.83,93.5
583fc5ea-88ab-4562-8,Suus Amalrada,suusamalrada354,29,1995-12-04,suusamalrada354@gmail.com,0799404731,"619,656,295,364,490,643,799,636,417","619,656,799",Google Pay,Netherlands,38.07,70.5
ec257e53-a496-42a8-b,Kristina Svensson,kristinasvensson961,18,2006-10-06,kristinasvensson961@outlook.com,089273929,"431,117,226,794,723","723,117",Apple Pay,Sweden,333.0,96.6
fadd64b6-42ea-4d79-a,Rubén Oquendo,rubénoquendo159,22,2002-07-21,rubénoquendo159@icloud.com,(628)1556105x60,"629,286,365,780,684,154,560,200,541,137","560,541,629",Credit Card,Mexico,919.84,93.5
5e17bef3-c3cd-428c-8,Stephanie Ball,stephanieball301,23,2001-09-20,stephanieball301@gmail.com,(806)7503604x61,"218,317,451",317,Apple Pay,Canada,73.55,95.1
6b88dfe4-8ac7-437d-a,Bakhshi Babu,bakhshibabu961,24,2000-11-14,bakhshibabu961@outlook.com,07411898450,"872,618,248,95",95,Apple Pay,India,232.97,78.2
7ced9810-2fda-499b-9,Katherine Burton,katherineburton279,16,2008-01-26,katherineburton279@hotmail.com,(0115)4960110,"594,143,906,585,426,740",585,Epic Wallet,United Kingdom,925.01,72.5
15c03a27-8c8d-4d81-a,Jennifer Rivera,jenniferrivera341,19,2004-12-08,jenniferrivera341@yahoo.com,(506)2970105,"477,708,408,823,623",408,Debit Card,Canada,321.35,50.4
f18fb548-53cf-4e43-8,Nino Onisto,ninoonisto262,25,1999-11-17,ninoonisto262@hotmail.com,3513657025,"910,510,473","510,473,910",Debit Card,Italy,725.92,65.2
cef37450-1530-4ace-8,Heinz-Peter Scheel,heinz-peterscheel777,19,2005-10-23,heinz-peterscheel777@icloud.com,(00300)81313,"248,656,476,256,9,788,158","476,788",Apple Pay,Germany,826.66,97.1
a09eed43-fc9f-4ffb-8,Leon van Limburg,leonvanlimburg216,24,1999-12-16,leonvanlimburg216@outlook.com,+31703994709,"245,894,150,626,68,516,771","771,516",Credit Card,Netherlands,319.61,90.9
4d30a37b-447b-4898-9,橋本 晃,橋本晃451,36,1988-11-20,橋本晃451@hotmail.com,7795868740,"902,464,489","902,464,489",Bank Transfer,Japan,123.64,94.8
ecdac724-7496-47c4-9,Dr. Karl Kostolzin B.Sc.,dr.karlkostolzinb.sc.319,16,2008-10-27,dr.karlkostolzinb.sc.319@hotmail.com,+49(0)140817214,"671,496,854,862,221,111,738,389,507","496,862,111",Google Pay,Germany,515.12,71.2
33a513bb-0a08-4387-9,Jennifer Taylor,jennifertaylor646,25,1998-12-10,jennifertaylor646@gmail.com,(189)0414516,"589,805,92,243,571,848,77,543,510",243,Apple Pay,Canada,948.91,67.5
7df054bc-6fab-47f8-8,Ingela Bergström,ingelabergström741,40,1984-02-13,ingelabergström741@outlook.com,022328107,"320,621,333,389,359,280,702,527,801","359,801,280",Bank Transfer,Sweden,703.99,97.8
465e635e-7060-4861-8,Remigio Hoz Benitez,remigiohozbenitez566,29,1995-01-28,remigiohozbenitez566@outlook.com,+34946849611,"482,267,241,894,503,383","267,482,503",PayPal,Spain,536.32,83.6
91878506-4f9d-4754-9,Christina Nguyen,christinanguyen384,22,2002-10-08,christinanguyen384@gmail.com,2072770660,590,590,Debit Card,Canada,627.22,94.9
166ba87c-891b-448e-8,Judy Clarke,judyclarke790,37,1987-06-16,judyclarke790@yahoo.com,980.990.7895x26,"876,577,9,545,311,771,641,527,810","771,876",Epic Wallet,United States,933.89,73.4
f97ba62b-540b-4848-b,Pasqual Pastine-Petralli,pasqualpastine-petralli972,31,1993-01-16,pasqualpastine-petralli972@icloud.com,04293586271,"339,6,883,82,361,405,376","883,82,405",Google Pay,Italy,43.78,92.3
0814a632-0599-42a3-9,Jacques Fouquet,jacquesfouquet744,19,2005-09-08,jacquesfouquet744@hotmail.com,+33278509192,"135,611,289,748,244,408,741,74,120,102","748,741",PayPal,France,947.32,68.4
57cdbdd0-3af5-40bb-9,Tiffany Chambers,tiffanychambers254,18,2006-05-09,tiffanychambers254@gmail.com,7219.4813,"408,484,420,400,831,624,171,754,368,395","368,754",Debit Card,Australia,312.09,68.2
6f05db46-54e8-42e5-9,João Miguel Rocha,joãomiguelrocha952,19,2005-02-17,joãomiguelrocha952@outlook.com,+558157409989,"378,400,620,606,479,758,662",662,Google Pay,Brazil,179.21,52.8
d2f2769d-28e7-4de3-9,Herminio Guzman Caro,herminioguzmancaro976,23,2001-05-06,herminioguzmancaro976@hotmail.com,+34973153302,"96,3,98,743",96,PayPal,Spain,420.96,54.1
4b63e3b5-a69a-49a4-b,Sole Cociarelli,solecociarelli727,30,1994-07-09,solecociarelli727@hotmail.com,+390372125366,"66,883,587",587,Epic Wallet,Italy,79.64,80.7
07304fa9-f306-4dfb-a,Erik Löfgren,eriklöfgren448,23,2001-02-20,eriklöfgren448@gmail.com,083824539,498,498,Credit Card,Sweden,720.27,67.2
6dae5a1c-0b74-4494-9,Dr Eileen Moore,dreileenmoore384,27,1997-01-01,dreileenmoore384@yahoo.com,+441184960842,"580,555,814,322,394,362,805,367",362,Credit Card,United Kingdom,810.88,75.6
dafa1796-f697-4eb8-a,Kelsey Robles DDS,kelseyroblesdds781,22,2002-06-22,kelseyroblesdds781@outlook.com,4157.2381,"864,451,625,549,407,904,537,217,19,816","816,549",Apple Pay,Australia,836.77,85.9
9e3f85d1-f3e2-4bfa-b,Frau Mariele Mies,fraumarielemies906,21,2003-02-16,fraumarielemies906@hotmail.com,0827576095,"267,643,543,528,454,679,671","543,643,267",PayPal,Germany,295.47,63.6
47049b6d-5d65-4506-8,Théo Moraes,théomoraes498,48,1976-01-16,théomoraes498@outlook.com,+553130855672,"732,819,817,399,134,631,174,208","817,208,819",Google Pay,Brazil,578.76,77.7
a00c5e83-f2d2-4ac7-b,Mtro. Irene Arenas,mtro.irenearenas224,18,2006-03-23,mtro.irenearenas224@gmail.com,07020111197,"171,20,257,127,229,545",20,Apple Pay,Mexico,398.97,88.2
de051341-98c7-46ea-8,Kelly Davis,kellydavis980,28,1996-01-19,kellydavis980@outlook.com,(07).4711.5441,"221,483,790,469,566",483,Apple Pay,Australia,799.92,69.3
baf2902f-7c51-403c-b,Dr. Arturo Suárez,dr.arturosuárez859,25,1999-11-16,dr.arturosuárez859@gmail.com,16783192687x973,"514,333",333,PayPal,Mexico,298.81,88.7
38d63bae-f6c2-423d-8,Lars van Schweinfurt-François,larsvanschweinfurt-françois975,16,2007-12-24,larsvanschweinfurt-françois975@outlook.com,0920725976,"903,861",903,Debit Card,Netherlands,611.9,89.5
cd9b1cfb-a726-4ed7-a,Laura Kelley,laurakelley440,16,2007-12-12,laurakelley440@yahoo.com,(03)86586003,"471,731,65,583,756","583,65",Epic Wallet,Australia,753.47,51.6
6d03e877-88c1-4360-a,Connor Johnson,connorjohnson256,24,2000-10-11,connorjohnson256@hotmail.com,2370098828,"86,703,208,498,414,142","208,703,498",Debit Card,Canada,847.73,85.1
a342a027-3787-43c2-9,Rosalinde Scholz,rosalindescholz593,21,2003-11-03,rosalindescholz593@outlook.com,0231765599,"94,512,410",94,Debit Card,Germany,714.27,70.9
de00a084-6cf1-430e-a,Uno Bäckström,unobäckström539,29,1995-10-20,unobäckström539@icloud.com,+46(0)18292807,"5,334,773",773,PayPal,Sweden,843.58,86.2
7332ff46-30a7-4167-a,Ingegärd Jonsson,ingegärdjonsson977,46,1977-12-15,ingegärdjonsson977@hotmail.com,071629798,"850,443","443,850",Credit Card,Sweden,631.61,57.5
2094be00-5900-44f0-a,Erika Lindström,erikalindström881,25,1999-07-12,erikalindström881@hotmail.com,0765336358,"874,613,683,204,278,162,21",204,Google Pay,Sweden,304.53,69.3
269819b7-a19e-4363-9,Nico Travia-Giannelli,nicotravia-giannelli387,50,1974-03-01,nicotravia-giannelli387@icloud.com,0119503373,"139,101,272,359","101,359",Debit Card,Italy,457.18,66.5
21b00f14-b39d-4c60-b,Mark Gates,markgates998,43,1980-12-15,markgates998@icloud.com,+61448411314,117,117,Bank Transfer,Australia,531.12,75.7
8e452392-55b2-4e2c-8,Ekanta Keer,ekantakeer326,49,1975-12-07,ekantakeer326@outlook.com,+915243758592,"688,444,734,392,483,802,325,298,617,280","617,444,688",Debit Card,India,795.03,72.1
c40fa64f-cf00-4d05-a,윤주원,윤주원838,25,1999-03-20,윤주원838@outlook.com,01010292737,275,275,Apple Pay,South Korea,111.06,86.3
c2f2bbe2-aa84-4130-b,Dr. Vinícius Silveira,dr.viníciussilveira760,28,1996-09-19,dr.viníciussilveira760@gmail.com,+555168098314,"794,912,631,480,877,785,91",91,Credit Card,Brazil,915.03,68.8
cbba3a59-c7dc-4b27-a,Dr. Rodrigo Aragão,dr.rodrigoaragão684,43,1981-02-26,dr.rodrigoaragão684@yahoo.com,(081)41577077,"799,578,476,384,591,262,809,111","591,799,262",Bank Transfer,Brazil,903.7,92.7
02e5b2d2-3c5e-4f2e-a,山田 さゆり,山田さゆり98,21,2003-05-01,山田さゆり98@outlook.com,09021290217,"181,546,24,520,464,579,496,269","181,520",PayPal,Japan,892.01,96.7
e83c427a-5cf0-4f92-a,Amelia Koret-Weylant,ameliakoret-weylant972,23,2001-09-07,ameliakoret-weylant972@hotmail.com,0833219881,830,830,PayPal,Netherlands,199.05,63.8
fe849c73-0355-4da4-a,Ingemar Jansson,ingemarjansson429,17,2007-10-12,ingemarjansson429@yahoo.com,+46(0)876707068,"734,153,543,804,221,450,179,894,212,554",734,Bank Transfer,Sweden,797.14,54.4
6714b676-f3a8-4c7a-9,Felicia del Carvajal,feliciadelcarvajal867,26,1998-07-15,feliciadelcarvajal867@gmail.com,+34944664750,"502,664,510,457,876,111,843,481",510,PayPal,Spain,888.63,80.1
3e2f1fa8-5fd4-4637-9,Guneet Joshi,guneetjoshi137,22,2002-07-20,guneetjoshi137@yahoo.com,00244753556,"153,330,273,545,879,540,211,85","85,153,879",PayPal,India,499.07,87.4
32e501ad-d642-4813-9,Lina Furda,linafurda271,18,2006-09-26,linafurda271@yahoo.com,(0309)538324,"421,332,350,556,72,254","350,556",Bank Transfer,Netherlands,835.75,95.9
13cad1a2-d673-498e-a,Trinidad Sofía Centeno Murillo,trinidadsofíacentenomurillo772,22,2002-05-26,trinidadsofíacentenomurillo772@icloud.com,871.372.2033,"776,93,607,416,302,211,472,462","776,472,93",Bank Transfer,Mexico,42.11,86.6
f650ef16-4bdf-422d-b,Joshua Jones,joshuajones435,18,2006-02-28,joshuajones435@hotmail.com,+61.3.0739.6445,"594,378,670,70,48,639,767,802","670,767",Apple Pay,Australia,314.83,80.2
a9036887-33e7-4778-8,Karl Svensson,karlsvensson60,19,2004-12-06,karlsvensson60@yahoo.com,093989029,"178,756,764,746,40,896,880",764,Apple Pay,Sweden,548.86,62.4
fbdb2e0e-342a-45b0-a,鈴木 幹,鈴木幹239,28,1996-09-21,鈴木幹239@yahoo.com,6461620441,"666,102,712,852,408,660,647,225,266,625","852,660",Epic Wallet,Japan,772.22,95.5
4099fc97-84c7-4404-8,Samuel Cox,samuelcox608,17,2007-01-13,samuelcox608@gmail.com,(534)5253502x24,"898,789,7,380,630","7,789,630",Credit Card,Canada,437.9,69.1
b801cfbf-fcf1-4f04-b,Lynn Walton-Johnson,lynnwalton-johnson918,29,1995-01-05,lynnwalton-johnson918@hotmail.com,+44(0)161496063,"675,506,554,466","506,554,466",PayPal,United Kingdom,592.66,86.5
ebe9f0fb-c9c8-43b9-b,Franco Metella,francometella903,40,1984-03-24,francometella903@hotmail.com,0545196026,"377,164,137,703,141,833",377,PayPal,Italy,8.01,95.3
efb542d9-56d5-4066-b,Monique Silva,moniquesilva290,21,2003-10-06,moniquesilva290@gmail.com,+17934332969x68,452,452,Bank Transfer,United States,636.51,90.8
fa2446c1-a52c-4d8b-b,Sra. Maya Pereira,sra.mayapereira28,21,2003-11-20,sra.mayapereira28@yahoo.com,(041)90696451,"51,443","443,51",Apple Pay,Brazil,489.84,94.6
2b7952ba-5ccc-44b4-a,권미영,권미영534,23,2001-03-08,권미영534@hotmail.com,0413536369,"197,224,619,266,621,157","619,197",PayPal,South Korea,263.46,71.7
29c6351c-a8df-4765-b,이정희,이정희669,20,2004-08-26,이정희669@gmail.com,0615880534,"40,785","785,40",Google Pay,South Korea,554.51,55.3
b6efe969-ddfb-40a7-a,Noël-Alain Barthelemy,noël-alainbarthelemy94,21,2002-12-20,noël-alainbarthelemy94@hotmail.com,+33555448553,"648,818,319,29",818,Google Pay,France,699.86,62.4
2f43351b-1131-44f7-b,Jagvi Kothari,jagvikothari911,25,1999-05-28,jagvikothari911@gmail.com,9498121416,"25,628,145,822,662,293,39,406,602,887","25,628,602",Epic Wallet,India,113.08,58.5
c57da672-76e9-4867-a,Alfred Jönsson,alfredjönsson573,19,2005-07-20,alfredjönsson573@icloud.com,0804521980,"210,711,584,600,740",711,Bank Transfer,Sweden,404.86,62.9
afac66a6-2d03-4137-9,Steven Welch,stevenwelch587,17,2007-09-28,stevenwelch587@icloud.com,+1(934)8678179,438,438,Google Pay,Canada,335.33,88.4
6ec8babf-0746-4d31-a,Ing. Anna Trupp MBA.,ing.annatruppmba.163,26,1998-04-27,ing.annatruppmba.163@hotmail.com,(04511)107725,"244,503,881,234,880,33,404,235,136,833",833,Google Pay,Germany,505.28,99.1
ff7cb48b-90c0-4cb7-b,Gunilla Sjöberg,gunillasjöberg510,22,2002-02-01,gunillasjöberg510@icloud.com,0308773916,"626,297","297,626",Google Pay,Sweden,757.21,93.2
c7b5d6d9-e562-4cda-b,Connie Cohen MD,conniecohenmd306,38,1986-09-27,conniecohenmd306@hotmail.com,(02).2097.9300,"563,245,26,538,72,648,777,660,756","26,660",Debit Card,Australia,256.32,97.7
e7da032f-79a1-40cc-a,Johan Bergström,johanbergström493,37,1987-07-13,johanbergström493@icloud.com,0823293616,"21,694,326,447,339,89","326,694",Epic Wallet,Sweden,156.31,92.6
2fa18c5f-da2a-45db-8,Charles Lang,charleslang274,18,2006-09-15,charleslang274@hotmail.com,0402001019,"498,31,261,290,93,522,382,495,421,579",261,Google Pay,Australia,707.22,54.7
bc9fd8a3-0e70-4d3f-a,Kayla Carroll,kaylacarroll425,23,2001-12-01,kaylacarroll425@icloud.com,3957435964,"192,704,34,38,613,370,137,283,853","704,137,370",PayPal,Canada,589.5,74.9
0a882cfb-4f05-48e1-8,박정식,박정식155,31,1993-11-07,박정식155@gmail.com,0172289884,"641,727,740,424","740,424,641",Epic Wallet,South Korea,635.89,76.5
b6695039-c702-44ec-8,Kristina Nilsson,kristinanilsson606,33,1991-10-07,kristinanilsson606@hotmail.com,081492072,"216,734,831,51,44,833",734,PayPal,Sweden,864.74,81.1
72ba2ca4-8237-40f1-9,Bas van der Klein-Kloppert,basvanderklein-kloppert333,25,1999-01-02,basvanderklein-kloppert333@gmail.com,0860699613,461,461,Credit Card,Netherlands,502.02,94.6
1d7a09d7-aeb6-4393-b,Luiz Miguel Vieira,luizmiguelvieira769,22,2002-02-25,luizmiguelvieira769@gmail.com,+55(011)9714729,"665,334,311,396,430","334,430",Apple Pay,Brazil,739.45,63.1
f5cc350f-560e-428e-a,Ing. Nancy Sanches,ing.nancysanches184,29,1995-01-21,ing.nancysanches184@outlook.com,(506)5533608,"371,263,803,310,470,873,871",263,PayPal,Mexico,253.82,63.7
59929dcd-c0e7-440c-a,문영수,문영수899,27,1997-06-09,문영수899@gmail.com,0530260006,"224,168,697,411,525","168,224",Credit Card,South Korea,93.62,89.6
8d555562-32f9-427e-b,Diane Acevedo,dianeacevedo905,22,2002-06-06,dianeacevedo905@outlook.com,(269)3883902,"823,175,446,905,390,131","905,446,175",Credit Card,United States,845.52,93.7
bf7fc3e3-dfcf-4047-8,Julien de Berger,juliendeberger215,23,2001-07-25,juliendeberger215@gmail.com,0531852727,"502,72,556,243,814,186,452,379,711,718","556,379",Apple Pay,France,196.72,60.7
772dd443-6da3-4d28-a,Jakob Eriksson,jakoberiksson4,27,1997-03-03,jakoberiksson4@hotmail.com,+46(0)03506982,"418,868,839,377,757,140,254,586,556,702","140,377",PayPal,Sweden,762.82,81.9
21429870-bfa9-4528-8,Marco Hernandez,marcohernandez597,20,2004-05-15,marcohernandez597@hotmail.com,0019198090705x4,"92,50,855,745,16,83,544,370",83,Google Pay,United States,152.77,82.8
36440212-0044-467a-a,Allana Nunes,allananunes780,17,2007-06-02,allananunes780@yahoo.com,8158181196,"494,444,402,518,158,849","158,518,402",Apple Pay,Brazil,174.57,59.4
71463c10-db93-4691-b,Lawrence Duran,lawrenceduran145,24,2000-10-05,lawrenceduran145@hotmail.com,+1(252)6690272,"371,709","709,371",Debit Card,Canada,178.4,52.4
b32678d5-721b-4bac-8,Erica Shah,ericashah56,17,2007-03-18,ericashah56@outlook.com,9762165477x789,"308,776,445,593,384,457,745,628,797,540",628,Debit Card,Canada,447.69,90.3
17cfd5bb-92d7-4f62-b,Laurent Ferreira,laurentferreira719,23,2001-05-02,laurentferreira719@gmail.com,+33617369566,"756,255,800,247,559,708,48,501,695",756,Credit Card,France,580.33,59.0
f29611c4-6554-465f-8,Swetlana Ritter,swetlanaritter903,15,2008-12-09,swetlanaritter903@gmail.com,09268819204,"362,230,192,144,830,453,106","192,453",Epic Wallet,Germany,111.61,57.6
55cdfdb7-ccfe-440b-9,윤준서,윤준서556,21,2003-03-14,윤준서556@yahoo.com,0117112177,"702,825,819,298,784,306,121,607,816,389",121,Epic Wallet,South Korea,383.26,68.6
6d7b6917-b9db-43af-8,Ragnar Samuelsson,ragnarsamuelsson784,21,2002-12-22,ragnarsamuelsson784@hotmail.com,0891327631,"18,472,608,485,356,97,632,692,138",18,PayPal,Sweden,400.65,74.7
53af0c74-ff2e-43b7-8,山下 聡太郎,山下聡太郎161,46,1977-12-14,山下聡太郎161@icloud.com,09002676314,"880,428,302,145","302,880,428",Apple Pay,Japan,927.16,88.8
57d1207a-9238-4591-9,青木 千代,青木千代306,16,2008-05-17,青木千代306@yahoo.com,2259659513,"692,697,251,353,37,746,532,800,515,652","692,37,251",Apple Pay,Japan,515.03,73.0
f15bbda1-e706-4edb-b,Marcos Vinicius Caldeira,marcosviniciuscaldeira592,24,2000-03-28,marcosviniciuscaldeira592@icloud.com,+557116199677,"49,544,276,912,441,124,775,18",775,Google Pay,Brazil,537.33,85.7
98446cfb-4ea2-4618-a,Tina Lattuada-Perozzo,tinalattuada-perozzo549,17,2007-07-15,tinalattuada-perozzo549@yahoo.com,+390903779005,"738,872","872,738",Debit Card,Italy,102.92,99.6
343939ba-efeb-4697-b,伊藤 直子,伊藤直子734,16,2008-04-05,伊藤直子734@hotmail.com,09094826766,106,106,Apple Pay,Japan,671.25,73.1
12cba685-90fc-4da8-a,Ida Ferragamo,idaferragamo352,37,1987-10-07,idaferragamo352@hotmail.com,+39049439928,"478,41","41,478",Debit Card,Italy,956.15,56.6
e07d5946-49a0-4d54-b,Megan Thomas,meganthomas575,30,1994-09-22,meganthomas575@yahoo.com,+44(0)151496061,"855,110,153,846",153,Epic Wallet,United Kingdom,967.44,97.3
5f466aec-d70d-4bbd-9,Alfredo Luis Miguel Orta Guerra,alfredoluismiguelortaguerra517,22,2002-08-08,alfredoluismiguelortaguerra517@outlook.com,4504414186x6663,"300,505,77,771,139,695","139,77,695",Credit Card,Mexico,685.23,64.1
c0b5e18b-e418-4c3b-a,Warda Mahajan,wardamahajan689,22,2002-12-02,wardamahajan689@hotmail.com,+915430353598,"413,563,48,206,591,27,124,102,779,486","591,48,413",PayPal,India,976.78,81.0
7a07f1ee-3509-4814-8,遠藤 聡太郎,遠藤聡太郎158,25,1999-08-06,遠藤聡太郎158@yahoo.com,07021400539,"672,122,432,735,87,257,436,240","122,257,432",Google Pay,Japan,221.4,87.3
105afc66-13f4-4a5d-b,Donna Ottino-Trevisan,donnaottino-trevisan710,29,1995-01-27,donnaottino-trevisan710@gmail.com,+3901314222273,"784,884,143,324,227,78","884,78,227",Apple Pay,Italy,743.41,86.2
b8ab4273-9310-4365-b,Valentina Pohl-Striebitz,valentinapohl-striebitz718,17,2007-09-16,valentinapohl-striebitz718@yahoo.com,02242486773,"115,366,539,56,544,763,164,779,356","779,544",Google Pay,Germany,558.66,73.8
2aba45fb-7eef-487e-a,James Reyes,jamesreyes745,29,1995-11-14,jamesreyes745@icloud.com,1247969352,"329,309,732","329,309,732",PayPal,Canada,196.55,57.8
ce494f05-f454-485a-a,Matthew Anthony,matthewanthony924,34,1990-11-13,matthewanthony924@outlook.com,3522918575x322,489,489,Apple Pay,Canada,978.71,66.4
67851594-cff6-4b1a-9,加藤 淳,加藤淳424,20,2004-05-14,加藤淳424@gmail.com,09068618888,"439,225","225,439",Debit Card,Japan,353.58,80.2
4a680de1-1874-491c-a,Gabriela Guzman,gabrielaguzman291,17,2007-01-17,gabrielaguzman291@gmail.com,324.829.4761,"662,897,427,160,765,754,787,779,829","160,662",Bank Transfer,United States,896.21,94.2
40c5a499-8e1b-4848-8,Teresa Hunt,teresahunt356,22,2002-01-14,teresahunt356@gmail.com,+44292018571,"795,150,570,723",570,PayPal,United Kingdom,940.64,55.4
